source	type	score	phase	gene_id	gene_version	gene_name	gene_source	gene_biotype	location
ensembl_havana	gene	NA	NA	ENSG00000204165	6	CXorf65	ensembl_havana	protein_coding	chrX:71103889-71106788:-
havana	gene	NA	NA	ENSG00000285171	1	AL590764.2	havana	protein_coding	chrX:71103987-71111575:-
ensembl_havana	gene	NA	NA	ENSG00000147168	13	IL2RG	ensembl_havana	protein_coding	chrX:71107404-71112108:-
ensembl_havana	gene	NA	NA	ENSG00000184634	16	MED12	ensembl_havana	protein_coding	chrX:71118556-71142454:+
ensembl_havana	gene	NA	NA	ENSG00000196338	13	NLGN3	ensembl_havana	protein_coding	chrX:71144831-71171201:+
havana	gene	NA	NA	ENSG00000228427	3	AL590764.1	havana	lncRNA	chrX:71183384-71198208:-
ensembl_havana	gene	NA	NA	ENSG00000169562	12	GJB1	ensembl_havana	protein_coding	chrX:71215194-71225516:+
ensembl_havana	gene	NA	NA	ENSG00000147130	14	ZMYM3	ensembl_havana	protein_coding	chrX:71239624-71255146:-
ensembl_havana	gene	NA	NA	ENSG00000147140	16	NONO	ensembl_havana	protein_coding	chrX:71283192-71301168:+
ensembl_havana	gene	NA	NA	ENSG00000147166	11	ITGB1BP2	ensembl_havana	protein_coding	chrX:71301750-71305371:+
havana	gene	NA	NA	ENSG00000224208	1	AL590762.3	havana	processed_pseudogene	chrX:71314912-71315879:-
havana	gene	NA	NA	ENSG00000213706	2	AL590762.2	havana	processed_pseudogene	chrX:71352418-71352988:+
ensembl_havana	gene	NA	NA	ENSG00000147133	15	TAF1	ensembl_havana	protein_coding	chrX:71366239-71532374:+
ensembl	gene	NA	NA	ENSG00000275975	1	AL590762.5	ensembl	misc_RNA	chrX:71368666-71368968:+
havana	gene	NA	NA	ENSG00000229601	1	AL590762.4	havana	processed_pseudogene	chrX:71413834-71414086:-
havana	gene	NA	NA	ENSG00000213018	2	AL590762.1	havana	processed_pseudogene	chrX:71420083-71420514:-
ensembl	gene	NA	NA	ENSG00000199751	1	AL590763.1	ensembl	misc_RNA	chrX:71491066-71491167:-
ensembl_havana	gene	NA	NA	ENSG00000243468	5	INGX	ensembl_havana	transcribed_processed_pseudogene	chrX:71491682-71492928:-
havana	gene	NA	NA	ENSG00000215120	2	AL590763.2	havana	processed_pseudogene	chrX:71527814-71530225:-
ensembl_havana	gene	NA	NA	ENSG00000147162	14	OGT	ensembl_havana	protein_coding	chrX:71533104-71575892:+
ensembl_havana	gene	NA	NA	ENSG00000147174	11	GCNA	ensembl_havana	protein_coding	chrX:71578411-71613583:+
ensembl_havana	gene	NA	NA	ENSG00000186810	8	CXCR3	ensembl_havana	protein_coding	chrX:71615916-71618511:-
havana	gene	NA	NA	ENSG00000237265	6	BX276092.7	havana	transcribed_unprocessed_pseudogene	chrX:71662998-71666767:-
havana	gene	NA	NA	ENSG00000283599	2	BX276092.9	havana	protein_coding	chrX:71667542-71671524:+
havana	gene	NA	NA	ENSG00000230934	1	BX276092.4	havana	processed_pseudogene	chrX:71691932-71692179:+
havana	gene	NA	NA	ENSG00000281852	1	LINC00891	havana	lncRNA	chrX:71697196-71706455:+
ensembl_havana	gene	NA	NA	ENSG00000215115	6	CXorf49	ensembl_havana	protein_coding	chrX:71714371-71718151:-
havana	gene	NA	NA	ENSG00000226870	2	BX276092.2	havana	transcribed_unprocessed_pseudogene	chrX:71719142-71721278:+
havana	gene	NA	NA	ENSG00000237182	1	BX276092.6	havana	processed_pseudogene	chrX:71736454-71736703:-
havana	gene	NA	NA	ENSG00000237717	1	BX276092.8	havana	processed_pseudogene	chrX:71744828-71745077:+
havana	gene	NA	NA	ENSG00000234442	4	BX276092.5	havana	transcribed_unprocessed_pseudogene	chrX:71760764-71763075:-
ensembl_havana	gene	NA	NA	ENSG00000215113	6	CXorf49B	ensembl_havana	protein_coding	chrX:71763424-71767204:+
havana	gene	NA	NA	ENSG00000224617	1	BX276092.1	havana	processed_pseudogene	chrX:71789386-71789636:-
havana	gene	NA	NA	ENSG00000229030	1	BX276092.3	havana	processed_pseudogene	chrX:71848775-71849004:+
havana	gene	NA	NA	ENSG00000283178	1	BX119927.1	havana	unprocessed_pseudogene	chrX:71869763-71873295:-
ensembl_havana	gene	NA	NA	ENSG00000204131	9	NHSL2	ensembl_havana	protein_coding	chrX:71910818-72161750:+
ensembl	gene	NA	NA	ENSG00000201392	1	RNU6-1078P	ensembl	snRNA	chrX:71965972-71966074:-
havana	gene	NA	NA	ENSG00000196933	5	RPS26P11	havana	processed_pseudogene	chrX:72044545-72044892:+
ensembl_havana	gene	NA	NA	ENSG00000242732	4	RTL5	ensembl_havana	protein_coding	chrX:72127110-72131901:-
havana	gene	NA	NA	ENSG00000225471	5	BX119917.1	havana	transcribed_processed_pseudogene	chrX:72159845-72160346:+
ensembl_havana	gene	NA	NA	ENSG00000102309	15	PIN4	ensembl_havana	protein_coding	chrX:72181353-72302926:+
ensembl	gene	NA	NA	ENSG00000239577	3	RN7SL388P	ensembl	misc_RNA	chrX:72198712-72199050:+
ensembl_havana	gene	NA	NA	ENSG00000186871	7	ERCC6L	ensembl_havana	protein_coding	chrX:72204657-72239027:-
ensembl_havana	gene	NA	NA	ENSG00000198034	11	RPS4X	ensembl_havana	protein_coding	chrX:72255679-72277248:-
ensembl	gene	NA	NA	ENSG00000238926	1	AL135749.1	ensembl	misc_RNA	chrX:72284945-72285045:-
ensembl_havana	gene	NA	NA	ENSG00000125931	11	CITED1	ensembl_havana	protein_coding	chrX:72301638-72307187:-
havana	gene	NA	NA	ENSG00000285547	1	AL133500.1	havana	protein_coding	chrX:72301691-72572843:-
ensembl_havana	gene	NA	NA	ENSG00000147099	21	HDAC8	ensembl_havana	protein_coding	chrX:72329516-72573101:-
ensembl	gene	NA	NA	ENSG00000222810	1	RNU2-68P	ensembl	snRNA	chrX:72376979-72377169:-
ensembl_havana	gene	NA	NA	ENSG00000067177	15	PHKA1	ensembl_havana	protein_coding	chrX:72578814-72714319:-
havana	gene	NA	NA	ENSG00000225858	1	BX295541.1	havana	processed_pseudogene	chrX:72660470-72660719:+
havana	gene	NA	NA	ENSG00000231944	1	PHKA1-AS1	havana	lncRNA	chrX:72688950-72712348:+
ensembl	gene	NA	NA	ENSG00000273788	1	AC240504.1	ensembl	snoRNA	chrX:72726122-72726337:-
havana	gene	NA	NA	ENSG00000213698	2	CAPZA1P3	havana	processed_pseudogene	chrX:72727977-72728821:-
ensembl	gene	NA	NA	ENSG00000201271	1	RNU1-112P	ensembl	snRNA	chrX:72740706-72740869:-
ensembl_havana	gene	NA	NA	ENSG00000184911	14	DMRTC1B	ensembl_havana	protein_coding	chrX:72777009-72848802:+
havana	gene	NA	NA	ENSG00000269911	1	FAM226B	havana	lncRNA	chrX:72777608-72779097:+
havana	gene	NA	NA	ENSG00000268994	3	FAM236B	havana	protein_coding	chrX:72781865-72782660:-
havana	gene	NA	NA	ENSG00000225396	5	FAM236D	havana	protein_coding	chrX:72807425-72808210:-
ensembl_havana	gene	NA	NA	ENSG00000269502	5	DMRTC1	ensembl_havana	protein_coding	chrX:72872025-72943814:-
havana	gene	NA	NA	ENSG00000283594	1	FAM236C	havana	protein_coding	chrX:72912615-72913401:+
havana	gene	NA	NA	ENSG00000275520	2	FAM236A	havana	protein_coding	chrX:72938163-72938958:+
havana	gene	NA	NA	ENSG00000226725	2	PABPC1L2B-AS1	havana	lncRNA	chrX:72998388-73002856:-
havana	gene	NA	NA	ENSG00000184388	6	PABPC1L2B	havana	protein_coding	chrX:73002939-73006106:+
ensembl_havana	gene	NA	NA	ENSG00000186288	5	PABPC1L2A	ensembl_havana	protein_coding	chrX:73077276-73079512:-
havana	gene	NA	NA	ENSG00000231963	1	AL662864.1	havana	lncRNA	chrX:73080167-73084635:+
havana	gene	NA	NA	ENSG00000204118	2	NAP1L6P	havana	transcribed_processed_pseudogene	chrX:73126037-73128080:-
ensembl_havana	gene	NA	NA	ENSG00000186462	9	NAP1L2	ensembl_havana	protein_coding	chrX:73212299-73214851:-
havana	gene	NA	NA	ENSG00000230311	2	TOMM20P4	havana	processed_pseudogene	chrX:73223124-73223558:+
havana	gene	NA	NA	ENSG00000237014	1	AC004074.1	havana	processed_pseudogene	chrX:73237647-73238709:-
havana	gene	NA	NA	ENSG00000225664	3	YWHAZP8	havana	processed_pseudogene	chrX:73274785-73275515:+
ensembl	gene	NA	NA	ENSG00000207486	1	RNU6-1044P	ensembl	snRNA	chrX:73397531-73397637:-
ensembl_havana	gene	NA	NA	ENSG00000131264	3	CDX4	ensembl_havana	protein_coding	chrX:73447254-73455245:+
havana	gene	NA	NA	ENSG00000233162	1	MORF4L1P6	havana	processed_pseudogene	chrX:73474563-73474830:+
havana	gene	NA	NA	ENSG00000269904	2	MAP2K4P1	havana	transcribed_processed_pseudogene	chrX:73524275-73563085:-
havana	gene	NA	NA	ENSG00000237475	2	RPL7P53	havana	processed_pseudogene	chrX:73535503-73536241:+
ensembl_havana	gene	NA	NA	ENSG00000204116	11	CHIC1	ensembl_havana	protein_coding	chrX:73563200-73687102:+
havana	gene	NA	NA	ENSG00000230146	1	SEPHS1P4	havana	processed_pseudogene	chrX:73769248-73770423:+
havana	gene	NA	NA	ENSG00000270641	1	TSIX	havana	lncRNA	chrX:73792205-73829231:+
havana	gene	NA	NA	ENSG00000229807	12	XIST	havana	lncRNA	chrX:73820649-73852723:-
ensembl	gene	NA	NA	ENSG00000274655	1	AL353804.4	ensembl	misc_RNA	chrX:73821657-73821724:-
ensembl	gene	NA	NA	ENSG00000277577	1	AL353804.6	ensembl	misc_RNA	chrX:73831145-73831270:-
ensembl	gene	NA	NA	ENSG00000278039	1	AL353804.7	ensembl	misc_RNA	chrX:73850487-73850571:+
havana	gene	NA	NA	ENSG00000182707	4	FXYD6P3	havana	processed_pseudogene	chrX:73875068-73875635:+
havana	gene	NA	NA	ENSG00000230590	11	FTX	havana	lncRNA	chrX:73940435-74293574:-
havana	gene	NA	NA	ENSG00000225470	8	JPX	havana	lncRNA	chrX:73944182-74070408:+
ensembl	gene	NA	NA	ENSG00000274430	1	AL353804.3	ensembl	misc_RNA	chrX:73944332-73944466:+
ensembl	gene	NA	NA	ENSG00000276784	1	AL353804.5	ensembl	misc_RNA	chrX:73944595-73944663:+
havana	gene	NA	NA	ENSG00000228906	1	AL353804.1	havana	lncRNA	chrX:73948973-73949558:+
havana	gene	NA	NA	ENSG00000271199	1	AL353804.2	havana	lncRNA	chrX:73958059-73969485:-
havana	gene	NA	NA	ENSG00000233984	1	RPSAP14	havana	processed_pseudogene	chrX:74031462-74031820:+
havana	gene	NA	NA	ENSG00000203397	2	AL139400.1	havana	processed_pseudogene	chrX:74066083-74066592:+
havana	gene	NA	NA	ENSG00000234969	1	AL627389.1	havana	processed_pseudogene	chrX:74069276-74070832:+
havana	gene	NA	NA	ENSG00000223650	1	UHRF2P1	havana	processed_pseudogene	chrX:74105572-74107958:+
havana	gene	NA	NA	ENSG00000232928	2	DDX3P1	havana	processed_pseudogene	chrX:74121012-74131923:+
havana	gene	NA	NA	ENSG00000280375	1	AL359740.1	havana	TEC	chrX:74122134-74122725:-
havana	gene	NA	NA	ENSG00000230986	1	DDX3P2	havana	processed_pseudogene	chrX:74133004-74133114:-
havana	gene	NA	NA	ENSG00000224430	2	MKRN5P	havana	processed_pseudogene	chrX:74161062-74162528:-
havana	gene	NA	NA	ENSG00000231549	1	ATP5MDP1	havana	processed_pseudogene	chrX:74173890-74174066:+
havana	gene	NA	NA	ENSG00000204113	6	BMP2KL	havana	processed_pseudogene	chrX:74185929-74187153:+
havana	gene	NA	NA	ENSG00000228492	2	RAB11FIP1P1	havana	processed_pseudogene	chrX:74202834-74204595:+
havana	gene	NA	NA	ENSG00000271533	1	Z83843.1	havana	lncRNA	chrX:74209976-74213660:-
mirbase	gene	NA	NA	ENSG00000202566	4	MIR421	mirbase	miRNA	chrX:74218377-74218461:-
mirbase	gene	NA	NA	ENSG00000212027	3	MIR374B	mirbase	miRNA	chrX:74218547-74218618:-
mirbase	gene	NA	NA	ENSG00000283534	1	MIR374C	mirbase	miRNA	chrX:74218549-74218618:+
ensembl	gene	NA	NA	ENSG00000265727	2	RN7SL648P	ensembl	misc_RNA	chrX:74242608-74242908:-
ensembl	gene	NA	NA	ENSG00000278421	1	AC004386.7	ensembl	misc_RNA	chrX:74274341-74274411:+
ensembl	gene	NA	NA	ENSG00000273974	1	AC004386.3	ensembl	misc_RNA	chrX:74280402-74280495:+
ensembl	gene	NA	NA	ENSG00000275254	1	AC004386.4	ensembl	misc_RNA	chrX:74280936-74281082:+
ensembl	gene	NA	NA	ENSG00000275625	1	AC004386.5	ensembl	misc_RNA	chrX:74281703-74281849:+
mirbase	gene	NA	NA	ENSG00000207820	1	MIR545	mirbase	miRNA	chrX:74287104-74287209:-
mirbase	gene	NA	NA	ENSG00000199168	3	MIR374A	mirbase	miRNA	chrX:74287286-74287357:-
ensembl	gene	NA	NA	ENSG00000277922	1	AC004386.6	ensembl	misc_RNA	chrX:74293357-74293574:+
ensembl_havana	gene	NA	NA	ENSG00000187969	6	ZCCHC13	ensembl_havana	protein_coding	chrX:74304180-74305034:+
havana	gene	NA	NA	ENSG00000226515	1	AC004386.2	havana	processed_pseudogene	chrX:74342713-74342860:-
havana	gene	NA	NA	ENSG00000213269	2	AC004386.1	havana	processed_pseudogene	chrX:74376125-74376885:-
ensembl	gene	NA	NA	ENSG00000239745	3	RN7SL790P	ensembl	misc_RNA	chrX:74390692-74390989:+
havana	gene	NA	NA	ENSG00000230665	3	THAP12P1	havana	processed_pseudogene	chrX:74396871-74399550:-
havana	gene	NA	NA	ENSG00000213695	3	RPS7P14	havana	processed_pseudogene	chrX:74409518-74410100:+
ensembl_havana	gene	NA	NA	ENSG00000147100	11	SLC16A2	ensembl_havana	protein_coding	chrX:74421493-74533917:+
havana	gene	NA	NA	ENSG00000231206	2	HNRNPA1P25	havana	processed_pseudogene	chrX:74473017-74473953:-
ensembl_havana	gene	NA	NA	ENSG00000131263	13	RLIM	ensembl_havana	protein_coding	chrX:74582976-74614624:-
havana	gene	NA	NA	ENSG00000230673	3	PABPC1P3	havana	processed_pseudogene	chrX:74583088-74583546:-
ensembl	gene	NA	NA	ENSG00000199885	1	RNU6-330P	ensembl	snRNA	chrX:74680053-74680159:+
ensembl_havana	gene	NA	NA	ENSG00000050030	15	NEXMIF	ensembl_havana	protein_coding	chrX:74732856-74925485:-
havana	gene	NA	NA	ENSG00000271589	1	AL139395.1	havana	processed_pseudogene	chrX:74769639-74769798:+
ensembl_havana	gene	NA	NA	ENSG00000131269	19	ABCB7	ensembl_havana	protein_coding	chrX:75051048-75156732:-
ensembl_havana	gene	NA	NA	ENSG00000094841	14	UPRT	ensembl_havana	protein_coding	chrX:75156388-75304885:+
havana	gene	NA	NA	ENSG00000229661	1	BUD31P2	havana	processed_pseudogene	chrX:75201491-75201790:+
ensembl	gene	NA	NA	ENSG00000199601	1	RNU6-562P	ensembl	snRNA	chrX:75202703-75202809:+
havana	gene	NA	NA	ENSG00000232186	1	TERF1P7	havana	processed_pseudogene	chrX:75326772-75327999:-
ensembl_havana	gene	NA	NA	ENSG00000102383	14	ZDHHC15	ensembl_havana	protein_coding	chrX:75368427-75523502:-
havana	gene	NA	NA	ENSG00000233254	1	RPL21P134	havana	processed_pseudogene	chrX:75384346-75384828:+
havana	gene	NA	NA	ENSG00000237089	2	PCNPP4	havana	processed_pseudogene	chrX:75537547-75538702:-
havana	gene	NA	NA	ENSG00000224775	2	BRAFP1	havana	unprocessed_pseudogene	chrX:75582676-75585506:+
havana	gene	NA	NA	ENSG00000215105	4	TTC3P1	havana	processed_pseudogene	chrX:75740831-75746911:-
ensembl_havana	gene	NA	NA	ENSG00000186675	7	MAGEE2	ensembl_havana	protein_coding	chrX:75782987-75785254:-
havana	gene	NA	NA	ENSG00000233063	2	SAR1AP4	havana	processed_pseudogene	chrX:75884546-75885136:+
havana	gene	NA	NA	ENSG00000226753	1	AL451105.1	havana	processed_pseudogene	chrX:75888700-75888888:+
havana	gene	NA	NA	ENSG00000226854	1	AL451105.2	havana	lncRNA	chrX:75903105-75904858:+
havana	gene	NA	NA	ENSG00000232332	1	AC233982.1	havana	processed_pseudogene	chrX:76029895-76030330:+
ensembl_havana	gene	NA	NA	ENSG00000102390	11	PBDC1	ensembl_havana	protein_coding	chrX:76173040-76178314:+
havana	gene	NA	NA	ENSG00000237252	1	AC233981.1	havana	processed_pseudogene	chrX:76222637-76223097:+
ensembl	gene	NA	NA	ENSG00000201826	1	RNU6-867P	ensembl	snRNA	chrX:76244968-76245074:+
havana	gene	NA	NA	ENSG00000274398	1	AC233981.2	havana	processed_pseudogene	chrX:76250183-76251796:-
havana	gene	NA	NA	ENSG00000213684	4	LDHBP2	havana	processed_pseudogene	chrX:76334841-76335845:-
ensembl_havana	gene	NA	NA	ENSG00000198934	5	MAGEE1	ensembl_havana	protein_coding	chrX:76427710-76431342:+
ensembl	gene	NA	NA	ENSG00000223259	1	RNA5SP508	ensembl	rRNA_pseudogene	chrX:76655009-76655127:-
havana	gene	NA	NA	ENSG00000235447	2	TRAPPC13P1	havana	processed_pseudogene	chrX:76655498-76656559:-
havana	gene	NA	NA	ENSG00000280870	3	AC233296.1	havana	lncRNA	chrX:76656866-77014532:-
mirbase	gene	NA	NA	ENSG00000283242	1	MIR384	mirbase	miRNA	chrX:76919273-76919360:-
mirbase	gene	NA	NA	ENSG00000207995	1	MIR325	mirbase	miRNA	chrX:77005404-77005501:-
ensembl	gene	NA	NA	ENSG00000201447	1	RNA5SP509	ensembl	rRNA_pseudogene	chrX:77066709-77066827:+
havana	gene	NA	NA	ENSG00000234404	2	SPRYD7P1	havana	processed_pseudogene	chrX:77374212-77381319:+
ensembl_havana	gene	NA	NA	ENSG00000196468	8	FGF16	ensembl_havana	protein_coding	chrX:77447389-77457278:+
ensembl_havana	gene	NA	NA	ENSG00000085224	22	ATRX	ensembl_havana	protein_coding	chrX:77504878-77786233:-
havana	gene	NA	NA	ENSG00000237106	2	FABP5P15	havana	processed_pseudogene	chrX:77727867-77728080:+
ensembl_havana	gene	NA	NA	ENSG00000102158	19	MAGT1	ensembl_havana	protein_coding	chrX:77826364-77895593:-
ensembl	gene	NA	NA	ENSG00000200906	1	RNU6-854P	ensembl	snRNA	chrX:77837289-77837395:+
ensembl	gene	NA	NA	ENSG00000263410	2	RN7SL460P	ensembl	misc_RNA	chrX:77885377-77885634:+
ensembl_havana	gene	NA	NA	ENSG00000131174	7	COX7B	ensembl_havana	protein_coding	chrX:77899440-77907376:+
ensembl_havana	gene	NA	NA	ENSG00000165240	20	ATP7A	ensembl_havana	protein_coding	chrX:77910656-78050395:+
ensembl_havana	gene	NA	NA	ENSG00000102144	15	PGK1	ensembl_havana	protein_coding	chrX:77910739-78129295:+
havana	gene	NA	NA	ENSG00000248503	2	AL356235.1	havana	transcribed_processed_pseudogene	chrX:77910741-77964890:+
ensembl_havana	gene	NA	NA	ENSG00000226784	3	PGAM4	ensembl_havana	protein_coding	chrX:77967949-77969638:-
ensembl_havana	gene	NA	NA	ENSG00000187325	5	TAF9B	ensembl_havana	protein_coding	chrX:78129748-78139650:-
havana	gene	NA	NA	ENSG00000223592	2	FNDC3CP	havana	unitary_pseudogene	chrX:78165696-78172422:-
ensembl_havana	gene	NA	NA	ENSG00000173198	6	CYSLTR1	ensembl_havana	protein_coding	chrX:78271468-78327691:-
havana	gene	NA	NA	ENSG00000224755	1	HMGN1P34	havana	processed_pseudogene	chrX:78519593-78520186:-
havana	gene	NA	NA	ENSG00000235061	3	UBE2V1P7	havana	processed_pseudogene	chrX:78554412-78554751:-
ensembl_havana	gene	NA	NA	ENSG00000179300	4	RTL3	ensembl_havana	protein_coding	chrX:78656068-78659328:-
havana	gene	NA	NA	ENSG00000271433	1	PPATP2	havana	processed_pseudogene	chrX:78699384-78699891:-
ensembl_havana	gene	NA	NA	ENSG00000147145	12	LPAR4	ensembl_havana	protein_coding	chrX:78747709-78757094:+
havana	gene	NA	NA	ENSG00000227645	2	RPL7P54	havana	processed_pseudogene	chrX:78763226-78763899:+
mirbase	gene	NA	NA	ENSG00000283622	1	MIR4328	mirbase	miRNA	chrX:78901194-78901249:-
ensembl_havana	gene	NA	NA	ENSG00000078589	13	P2RY10	ensembl_havana	protein_coding	chrX:78945332-78963727:+
havana	gene	NA	NA	ENSG00000232168	2	P2RY10BP	havana	unitary_pseudogene	chrX:79084936-79085848:+
ensembl_havana	gene	NA	NA	ENSG00000147138	2	GPR174	ensembl_havana	protein_coding	chrX:79144663-79175315:+
havana	gene	NA	NA	ENSG00000271005	1	CTHRC1P1	havana	processed_pseudogene	chrX:79177200-79177668:-
havana	gene	NA	NA	ENSG00000225025	2	KIF4CP	havana	processed_pseudogene	chrX:79323446-79325217:+
ensembl_havana	gene	NA	NA	ENSG00000078596	11	ITM2A	ensembl_havana	protein_coding	chrX:79360384-79367667:-
havana	gene	NA	NA	ENSG00000270268	1	AL009028.1	havana	processed_pseudogene	chrX:79369364-79370165:-
ensembl_havana	gene	NA	NA	ENSG00000122145	15	TBX22	ensembl_havana	protein_coding	chrX:80014753-80031774:+
havana	gene	NA	NA	ENSG00000278530	4	CHMP1B2P	havana	transcribed_unitary_pseudogene	chrX:80228489-80335364:-
ensembl_havana	gene	NA	NA	ENSG00000174016	11	TENT5D	ensembl_havana	protein_coding	chrX:80335504-80445311:+
havana	gene	NA	NA	ENSG00000230247	2	HNRNPH3P1	havana	processed_pseudogene	chrX:80529037-80530027:+
havana	gene	NA	NA	ENSG00000228051	1	AL512504.2	havana	processed_pseudogene	chrX:80560146-80562054:+
havana	gene	NA	NA	ENSG00000228612	2	HK2P1	havana	processed_pseudogene	chrX:80571871-80574607:-
ensembl_havana	gene	NA	NA	ENSG00000165288	11	BRWD3	ensembl_havana	protein_coding	chrX:80669503-80809877:-
havana	gene	NA	NA	ENSG00000225715	1	AL512504.1	havana	processed_pseudogene	chrX:80709928-80710705:+
ensembl	gene	NA	NA	ENSG00000239008	1	AL590031.1	ensembl	snoRNA	chrX:80857076-80857202:-
ensembl	gene	NA	NA	ENSG00000212623	1	RNU6-493P	ensembl	snRNA	chrX:80900757-80900864:+
havana	gene	NA	NA	ENSG00000073905	8	VDAC1P1	havana	processed_pseudogene	chrX:80929500-80930347:+
ensembl	gene	NA	NA	ENSG00000212546	1	RNU6-995P	ensembl	snRNA	chrX:80936434-80936540:+
havana	gene	NA	NA	ENSG00000284618	1	AL391294.1	havana	lncRNA	chrX:81000150-81004217:-
ensembl_havana	gene	NA	NA	ENSG00000198157	11	HMGN5	ensembl_havana	protein_coding	chrX:81113699-81201913:-
ensembl_havana	gene	NA	NA	ENSG00000131171	13	SH3BGRL	ensembl_havana	protein_coding	chrX:81202102-81298547:+
havana	gene	NA	NA	ENSG00000231875	1	AL359885.1	havana	processed_pseudogene	chrX:81363268-81364170:+
havana	gene	NA	NA	ENSG00000224523	1	AL445213.1	havana	unprocessed_pseudogene	chrX:81408938-81427276:+
havana_tagene	gene	NA	NA	ENSG00000288059	1	AL445213.2	havana_tagene	lncRNA	chrX:81475532-81498083:+
havana	gene	NA	NA	ENSG00000233446	2	AL691517.1	havana	processed_pseudogene	chrX:81600072-81601306:+
ensembl	gene	NA	NA	ENSG00000206826	1	RNU6-974P	ensembl	snRNA	chrX:82001220-82001327:-
havana	gene	NA	NA	ENSG00000228041	2	AL031313.1	havana	processed_pseudogene	chrX:82497669-82497924:-
havana	gene	NA	NA	ENSG00000213653	4	RPL22P22	havana	processed_pseudogene	chrX:82506434-82506812:-
ensembl	gene	NA	NA	ENSG00000202183	1	AL109931.1	ensembl	snoRNA	chrX:82561201-82561347:+
havana	gene	NA	NA	ENSG00000236365	1	AL008987.1	havana	processed_pseudogene	chrX:82875649-82875885:+
havana	gene	NA	NA	ENSG00000232735	2	ATG4AP1	havana	processed_pseudogene	chrX:82998699-82999236:+
havana	gene	NA	NA	ENSG00000279437	1	Z82170.1	havana	TEC	chrX:83506023-83509214:-
ensembl_havana	gene	NA	NA	ENSG00000196767	9	POU3F4	ensembl_havana	protein_coding	chrX:83508290-83512127:+
havana	gene	NA	NA	ENSG00000236870	2	AL121882.1	havana	processed_pseudogene	chrX:83559896-83560312:-
havana	gene	NA	NA	ENSG00000215102	2	TERF1P4	havana	processed_pseudogene	chrX:83748825-83749939:-
ensembl_havana	gene	NA	NA	ENSG00000183035	13	CYLC1	ensembl_havana	protein_coding	chrX:83861126-83886699:+
ensembl_havana	gene	NA	NA	ENSG00000072133	11	RPS6KA6	ensembl_havana	protein_coding	chrX:84058346-84188199:-
mirbase	gene	NA	NA	ENSG00000221494	1	MIR548I4	mirbase	miRNA	chrX:84225752-84225828:-
ensembl_havana	gene	NA	NA	ENSG00000165259	14	HDX	ensembl_havana	protein_coding	chrX:84317874-84502479:-
havana	gene	NA	NA	ENSG00000233484	2	AL450471.1	havana	transcribed_processed_pseudogene	chrX:84403898-84404024:-
havana	gene	NA	NA	ENSG00000237211	2	SETP4	havana	processed_pseudogene	chrX:84755136-84756003:+
havana	gene	NA	NA	ENSG00000229547	4	UBE2DNL	havana	transcribed_processed_pseudogene	chrX:84934151-84934890:+
havana	gene	NA	NA	ENSG00000230781	1	Z83820.1	havana	unitary_pseudogene	chrX:84973217-84977829:+
ensembl_havana	gene	NA	NA	ENSG00000155008	14	APOOL	ensembl_havana	protein_coding	chrX:85003877-85093316:+
